	0	1	2	3	4
13065	C1957	D4058			
13066	A10871	B8772			
13067	A10872	B8773			
13068	A10873	B8774			
13069	A10874	D4059			
13070	A10875	D4060			
13071	A10876	B8775			
13072	A10877	B8776			
13073	A10878	B8777			
13074	A10879	B8778			
13075	A10880	B8779			
13076	A10881	B8780			
13077	A10882	B8781			
13078	A10883	B8782			
13079	A10884	B8783			
13080	C1958	D4061			
13081	C1959	B8784			
13082	A10885	B8785			
13083	C1960	D4062			
13084	C1961	D4063			
13085	C1962	B8787			
13086	C1963	B8788			
13087	A10887	B8789			
13088	C1964	D4064			
13089	C1965	D4065			
13090	A10888	D4066			
13091	A10889	B8790			
13092	A10890	B8791			
13093	A10891	B8792			
13094	A10892	B8793			
13095	C1966	D4067			
13096	A10893	B8794			
13097	A10894	B8795			
13098	A10896	B8797			
13099	A10897	B8798			
13100	A10898	B8799			
13101	A10899	B8800			
13102	C1967	B8802			
13103	C1968	D4068			
13104	C1969	B8803			
13105	A10901	D4069			
13106	A10903	B8804			
13107	A10904	B8805			
13108	A10905	B8806			
13109	A10906	B8807			
13110	A10907	B8808			
13111	A10908	B8809			
13112	A10909	D4070			
13113	A10910	B8810			
13114	A10911	B8811			
13115	C1970	B8812			
13116	A10912	D4071			
13117	A10913	B8813			
13118	A10914	B8814			
13119	A10915	B8815			
13120	A10916	B8816			
13121	A10917	B8817			
13122	A10918	B8818			
13123	A10919	B8819			
13124	A10920	B8820			
13125	A10921	B8821			
13126	A10922	B8822			
13127	A10923	B8823			
13128	A10924	D4072			
13129	A10925	D4073			
13130	A10926	D4074			
13131	C1971	D4075			
13132	A10927	D4076			
13133	A10928	D4077			
13134	C1972	D4078			
13135	A10929	B8825			
13136	A10930	B8826			
13137	A10931	D4079			
13138	A10932	B8827			
13139	A10933	B8828			
13140	A10934	B8829			
13141	A10936	B8831			
13142	A10937	D4080			
13143	A10938	B8832			
13144	C1973	D4081			
13145	A10940	B8834			
13146	A10941	D4082			
13147	A10942	B8835			
13148	A10943	D4083			
13149	A10944	B8836			
13150	C1974	D4084			
13151	A10945	B8837			
13152	A10946	B8838			
13153	A10947	B8839			
13154	A10948	B8840			
13155	A10949	B8841			
13156	A10950	B8842			
13157	A10951	B8843			
13158	A10952	B8844			
13159	C1975	D4085			
13160	A10953	B8845			
13161	A10954	D4086			
13162	A10955	D4087			
13163	A10956	B8846			
13164	A10957	D4088			
13165	A10958	B8847			
13166	A10959	D4089			
13167	A10960	B8848			
13168	A10961	B8849			
13169	A10963	B8851			
13170	A10964	B8852			
13171	A10965	B8853			
13172	A10966	B8854			
13173	A10967	B8855			
13174	A10968	B8856			
13175	A10969	B8857			
13176	A10970	B8858			
13177	A10971	B8859			
13178	A10972	B8860			
13179	A10973	B8861			
13180	A10974	B8862			
13181	A10975	B8863			
13182	A10976	B8864			
13183	A10977	B8865			
13184	A10978	B8866			
13185	A10979	B8867			
13186	C1976	D4090			
13187	A10980	B8868			
13188	A10981	B8869			
13189	C1977	D4091			
13190	A10982	B8870			
13191	A10983	B8871			
13192	A10984	B8872			
13193	A10985	B8873			
13194	A10986	B8874			
13195	A10987	B8875			
13196	A10988	B8876			
13197	A10989	B8877			
13198	A10990	B8878			
13199	A10991	B8879			
13200	A10992	D4092			
13201	A10993	B8880			
13202	A10994	B8881			
13203	A10995	D4093			
13204	A10996	B8882			
13205	A10997	B8883			
13206	A10998	B8884			
13207	A10999	B8885			
13208	A11000	D4094			
13209	A11001	B8886			
13210	A11002	D4095			
13211	A11003	B8887			
13212	A11004	B8888			
13213	A11005	B8889			
13214	A11006	B8890			
13215	A11007	D4096			
13216	A11008	B8891			
13217	A11009	B8892			
13218	A11010	B8893			
13219	A11011	D4097			
13220	A11012	B8894			
13221	C1978	D4098			
13222	A11013	B8895			
13223	A11014	B8896			
13224	A11015	B8897			
13225	A11016	B8898			
13226	A11017	D4099			
13227	A11018	B8899			
13228	A11019	B8900			
13229	A11020	B8901			
13230	A11021	B8902			
13231	A11022	B8903			
13232	A11023	D4100			
13233	A11024	B8904			
13234	A11025	B8905			
13235	A11026	D4101			
13236	A11027	B8906			
13237	A11028	B8907			
13238	A11029	D4102			
13239	A11030	D4103			
13240	A11031	B8908			
13241	C1979	D4104			
13242	A11032	B8909			
13243	A11033	B8910			
13244	A11034	B8911			
13245	A11035	D4105			
13246	A11036	D4106			
13247	A11037	B8912			
13248	C1980	D4107			
13249	C1981	D4108			
13250	A11039	B8914			
13251	A11040	B8915			
13252	A11041	B8916			
13253	A11042	B8917			
13254	A11043	B8918			
13255	A11044	B8919			
13256	A11045	B8920			
13257	A11046	B8921			
13258	A11047	B8922			
13259	A11048	B8923			
13260	A11049	B8924			
13261	A11050	B8925			
13262	A11051	D4109			
13263	A11052	B8926			
13264	A11053	D4110			
13265	A11054	D4111			
13266	A11055	B8927			
13267	A11056	B8928			
13268	A11057	D4112			
13269	A11058	B8929			
13270	A11059	B8930			
13271	A11060	B8931			
13272	A11061	B8932			
13273	C1982	B8934			
13274	A11063	B8935			
13275	A11064	B8936			
13276	A11065	B8937			
13277	A11066	B8938			
13278	C1983	D4113			
13279	C1984	D4114			
13280	C1985	D4115			
13281	A11067	B8939			
13282	A11069	B8941			
13283	A11070	D4116			
13284	A11071	B8942			
13285	A11072	D4117			
13286	A11073	B8943			
13287	A11074	B8944			
13288	A11075	B8945			
13289	A11076	B8946			
13290	C1986	D4118			
13291	A11078	B8948			
13292	A11079	B8949			
13293	A11080	B8950			
13294	A11081	B8951			
13295	A11082	B8952			
13296	A11084	B8953			
13297	A11085	B8954			
13298	A11086	B8955			
13299	C1987	D4119			
13300	A11087	B8956			
13301	A11088	B8957			
13302	A11089	B8958			
13303	A11090	D4120			
13304	A11091	B8959			
13305	A11092	B8960			
13306	A11093	D4121			
13307	A11094	B8961			
13308	A11095	B8962			
13309	A11096	B8963			
13310	A11097	B8964			
13311	A11098	B8965			
13312	A11099	B8966			
13313	A11100	B8967			
13314	C1988	D4122			
13315	A11101	B8968			
13316	A11102	D4123			
13317	A11103	B8969			
13318	A11104	B8970			
13319	A11105	B8971			
13320	A11106	B8972			
13321	A11107	B8973			
13322	A11108	B8974			
13323	A11109	B8975			
13324	A11110	B8976			
13325	A11111	B8977			
13326	C1989	D4124			
13327	C1990	D4125			
13328	A11112	B8978			
13329	A11113	B8979			
13330	C1991	D4126			
13331	A11114	B8980			
13332	A11115	B8981			
13333	A11116	B8982			
13334	A11117	B8983			
13335	A11118	B8984			
13336	A11119	D4127			
13337	C1992	D4128			
13338	C1993	D4129			
13339	A11120	D4130			
13340	A11121	D4131			
13341	C1994	D4132			
13342	C1995	D4133			
13343	A11122	B8985			
13344	A11123	B8986			
13345	A11124	D4134			
13346	A11125	B8987			
13347	A11126	D4135			
13348	A11127	B8988			
13349	A11128	B8989			
13350	C1996	D4136			
13351	C1997	D4137			
13352	C1998	D4138			
13353	A11129	B8991			
13354	A11130	D4139			
13355	A11131	D4140			
13356	A11132	B8992			
13357	A11133	B8993			
13358	A11134	B8994			
13359	A11135	B8995			
13360	A11136	D4141			
13361	A11137	B8996			
13362	A11138	B8997			
13363	A11139	B8998			
13364	A11140	D4142			
13365	A11141	B9000			
13366	A11142	B9001			
13367	A11143	B9002			
13368	A11144	B9003			
13369	A11145	B9004			
13370	C1999	D4143			
13371	A11146	B9005			
13372	A11147	B9006			
13373	C2000	D4144			
13374	A11148	B9007			
13375	A11149	D4145			
13376	A11150	B9008			
13377	A11151	B9009			
13378	A11152	B9010			
13379	A11153	D4146			
13380	A11154	B9011			
13381	A11155	D4147			
13382	A11156	B9012			
13383	C2001	D4148			
13384	A11157	B9013			
13385	A11158	D4149			
13386	A11160	B9015			
13387	A11161	B9016			
13388	C2002	D4150			
13389	A11162	B9017			
13390	A11163	D4151			
13391	A11164	D4152			
13392	A11165	D4153			
13393	A11166	B9018			
13394	A11167	D4154			
13395	C2003	D4155			
13396	A11168	B9019			
13397	A11169	B9020			
13398	A11170	D4156			
13399	A11171	B9021			
13400	A11172	B9022			
13401	A11173	B9023			
13402	A11174	B9024			
13403	A11175	B9025			
13404	A11176	D4157			
13405	A11177	B9026			
13406	C2004	D4158			
13407	A11178	B9027			
13408	A11179	B9028			
13409	A11180	B9029			
13410	C2005	D4159			
13411	A11181	B9030			
13412	A11182	B9031			
13413	C2006	D4160			
13414	A11183	B9032			
13415	A11184	B9033			
13416	C2007	B9034			
13417	A11185	D4161			
13418	A11186	B9035			
13419	A11187	B9036			
13420	A11188	B9037			
13421	C2008	B9038			
13422	C2009	D4162			
13423	A11189	D4163			
13424	A11190	B9039			
13425	A11191	D4164			
13426	A11192	B9040			
13427	A11193	D4165			
13428	A11194	B9041			
13429	A11195	D4166			
13430	A11196	B9042			
13431	A11197	D4167			
13432	A11198	D4168			
13433	C2010	D4169			
13434	A11199	B9043			
13435	A11200	B9044			
13436	A11201	D4170			
13437	A11202	D4171			
13438	A11203	D4172			
13439	C2011	D4173			
13440	A11204	B9045			
13441	C2012	D4174			
13442	A11205	D4175			
13443	A11206	B9046			
13444	A11207	B9047			
13445	A11208	B9048			
13446	A11209	B9049			
13447	A11210	B9050			
13448	C2013	B9051			
13449	A11211	B9052			
13450	A11212	B9053			
13451	A11214	B9055			
13452	A11215	B9056			
13453	A11217	B9058			
13454	A11218	B9059			
13455	A11219	B9060			
13456	A11220	B9061			
13457	A11221	B9062			
13458	A11222	B9063			
13459	A11223	B9064			
13460	A11224	B9065			
13461	C2014	D4176			
13462	A11225	B9066			
13463	A11226	D4177			
13464	A11227	D4178			
13465	A11228	B9067			
13466	A11229	B9068			
13467	A11230	B9069			
13468	A11231	D4179			
13469	A11232	B9070			
13470	A11233	B9071			
13471	A11234	B9072			
13472	A11235	B9073			
13473	A11236	B9074			
13474	A11237	B9075			
13475	A11238	B9076			
13476	A11239	D4180			
13477	C2015	B9078			
13478	A11241	B9079			
13479	A11242	B9080			
13480	C2016	D4181			
13481	A11243	B9081			
13482	A11244	D4182			
13483	A11245	B9082			
13484	C2017	D4183			
13485	A11246	B9083			
13486	A11247	D4184			
13487	C2018	D4185			
13488	A11248	B9084			
13489	A11249	B9085			
13490	A11250	B9086			
13491	A11251	B9087			
13492	C2019	D4186			
13493	A11252	B9088			
13494	A11253	B9089			
13495	C2020	D4187			
13496	A11255	B9091			
13497	A11256	B9092			
13498	C2021	B9093			
13499	C2022	D4188			
13500	A11257	D4189			
13501	A11258	B9094			
13502	C2023	D4190			
13503	A11259	D4191			
13504	A11260	B9095			
13505	C2024	D4192			
13506	A11261	B9096			
13507	A11262	B9097			
13508	A11263	B9098			
13509	A11264	B9099			
13510	C2025	D4193			
13511	C2026	D4194			
13512	A11265	B9100			
13513	A11266	B9101			
13514	C2027	D4195			
13515	A11268	D4196			
13516	A11269	B9103			
13517	A11270	B9104			
13518	C2028	D4197			
13519	A11271	B9105			
13520	A11272	B9106			
13521	A11273	B9107			
13522	A11274	D4198			
13523	A11275	B9108			
13524	A11277	B9109			
13525	A11278	B9110			
13526	A11279	D4199			
13527	C2029	D4200			
13528	A11281	B9112			
13529	A11283	B9114			
13530	A11284	B9115			
13531	A11285	B9116			
13532	A11286	B9117			
13533	A11287	D4201			
13534	A11288	B9118			
13535	A11289	B9119			
13536	A11290	D4202			
13537	A11291	B9120			
13538	A11292	B9121			
13539	A11293	B9122			
13540	C2030	D4203			
13541	A11294	D4204			
13542	C2031	D4205			
13543	C2032	D4206			
13544	A11295	B9123			
13545	A11296	B9124			
13546	C2033	D4207			
13547	A11298	B9126			
13548	A11299	D4208			
13549	A11300	B9127			
13550	A11301	B9128			
13551	A11302	B9129			
13552	A11304	B9131			
13553	A11305	B9132			
13554	A11306	B9133			
13555	C2034	D4209			
13556	A11307	B9134			
13557	A11308	D4210			
13558	C2035	B9135			
13559	A11310	B9136			
13560	A11311	B9137			
13561	C2036	D4211			
13562	A11312	B9138			
13563	A11313	D4212			
13564	A11314	D4213			
13565	C2037	B9139			
13566	A11315	B9140			
13567	A11316	B9141			
13568	A11317	D4214			
13569	A11318	B9142			
13570	A11319	B9143			
13571	A11320	B9144			
13572	A11321	B9145			
13573	A11322	B9146			
13574	A11323	B9147			
13575	A11324	B9148			
13576	A11325	B9149			
13577	A11326	B9150			
13578	A11327	D4215			
13579	A11328	D4216			
13580	A11329	B9151			
13581	A11330	B9152			
13582	A11331	B9153			
13583	A11332	B9154			
13584	A11333	B9155			
13585	A11334	D4217			
13586	A11335	B9156			
13587	A11336	B9157			
13588	A11337	B9158			
13589	C2038	D4218			
13590	A11338	B9159			
13591	A11339	B9160			
13592	A11340	D4219			
13593	A11341	B9161			
13594	A11342	B9162			
13595	A11343	B9163			
13596	C2039	B9164			
13597	A11344	B9165			
13598	A11345	B9166			
13599	A11346	B9167			
13600	A11347	B9168			
13601	A11348	B9169			
13602	A11349	B9170			
13603	A11350	B9171			
13604	A11351	B9172			
13605	A11352	D4220			
13606	C2040	D4221			
13607	A11353	B9173			
13608	A11354	B9174			
13609	A11355	B9175			
13610	A11356	B9176			
13611	A11357	D4222			
13612	A11358	D4223			
13613	A11359	B9177			
13614	A11360	B9178			
13615	A11361	B9179			
13616	A11362	B9180			
13617	A11363	D4224			
13618	A11364	B9181			
13619	C2041	D4225			
13620	C2042	D4226			
13621	A11365	B9182			
13622	C2043	D4227			
13623	A11366	B9183			
13624	A11367	D4228			
13625	A11368	B9184			
13626	A11369	B9185			
13627	C2044	D4229			
13628	A11370	D4230			
13629	A11371	D4231			
13630	A11372	B9186			
13631	A11373	B9187			
13632	A11374	B9188			
13633	A11375	B9189			
13634	A11376	B9190			
13635	C2045	D4232			
13636	A11377	D4233			
13637	A11378	B9191			
13638	A11379	B9192			
13639	A11380	B9193			
13640	A11381	B9194			
13641	A11382	B9195			
13642	A11383	B9196			
13643	C2046	B9197			
13644	A11384	D4234			
13645	C2047	D4235			
13646	A11385	D4236			
13647	C2048	B9198			
13648	A11386	B9199			
13649	A11387	D4237			
13650	A11388	B9200			
13651	A11389	B9201			
13652	A11390	B9202			
13653	A11391	B9203			
13654	C2049	D4238			
13655	A11392	B9204			
13656	A11393	B9205			
13657	A11394	B9206			
13658	C2050	D4239			
13659	A11395	B9207			
13660	A11396	D4240			
13661	A11397	B9208			
13662	A11398	D4241			
13663	A11399	D4242			
13664	A11400	D4243			
13665	A11401	B9209			
13666	A11402	B9210			
13667	C2051	D4244			
13668	C2052	D4245			
13669	C2053	B9211			
13670	A11403	B9212			
13671	A11404	D4246			
13672	A11405	B9213			
13673	A11406	D4247			
13674	A11407	B9214			
13675	A11408	B9215			
13676	A11409	B9216			
13677	A11410	B9217			
13678	A11412	B9218			
13679	C2054	D4249			
13680	C2055	D4250			
13681	A11413	B9219			
13682	A11414	B9220			
13683	A11415	B9221			
13684	C2056	D4251			
13685	A11416	B9222			
13686	A11417	B9223			
13687	A11418	B9224			
13688	C2058	D4253			
13689	A11419	D4254			
13690	A11420	B9225			
13691	C2059	D4255			
13692	C2060	D4256			
13693	C2061	D4257			
13694	A11421	B9226			
13695	A11422	B9227			
13696	A11423	D4258			
13697	C2062	D4259			
13698	A11424	D4260			
13699	A11425	B9228			
13700	A11427	B9229			
13701	A11428	B9230			
13702	C2063	D4261			
13703	A11429	B9231			
13704	C2064	D4262			
13705	A11430	B9232			
13706	A11431	B9233			
13707	A11432	B9234			
13708	A11433	B9235			
13709	A11434	D4263			
13710	A11435	B9236			
13711	C2065	D4264			
13712	A11436	D4265			
13713	A11437	B9237			
13714	A11438	B9238			
13715	C2066	D4266			
13716	A11439	B9239			
13717	A11440	B9240			
13718	A11441	B9241			
13719	A11442	B9242			
13720	A11443	B9243			
13721	C2067	B9244			
13722	C2068	D4267			
13723	A11444	B9245			
13724	A11445	B9246			
13725	A11446	D4268			
13726	A11447	B9247			
13727	A11448	B9248			
13728	A11449	B9249			
13729	A11450	B9250			
13730	A11451	D4269			
13731	A11452	B9251			
13732	A11453	B9252			
13733	A11454	B9253			
13734	A11455	B9254			
13735	C2069	D4270			
13736	A11456	B9255			
13737	A11457	B9256			
13738	A11458	D4271			
13739	A11459	B9257			
13740	A11460	B9258			
13741	A11461	B9259			
13742	A11462	B9260			
13743	A11463	B9261			
13744	A11464	B9262			
13745	A11465	B9263			
13746	A11466	D4272			
13747	A11468	B9264			
13748	A11469	D4273			
13749	A11470	B9265			
13750	A11471	B9266			
13751	A11472	B9267			
13752	C2070	D4274			
13753	A11473	B9268			
13754	C2071	D4275			
13755	A11474	D4276			
13756	A11475	B9269			
13757	C2072	D4277			
13758	C2073	D4278			
13759	A11476	B9270			
13760	A11477	D4279			
13761	A11478	B9271			
13762	A11479	B9272			
13763	A11480	B9273			
13764	C2074	B9274			
13765	A11481	D4280			
13766	A11482	B9276			
13767	C2075	D4281			
13768	A11483	B9277			
13769	C2076	B9278			
13770	C2077	D4282			
13771	A11485	B9280			
13772	A11486	B9281			
13773	A11487	B9282			
13774	C2078	D4283			
13775	C2079	B9283			
13776	A11488	D4284			
13777	A11489	D4285			
13778	A11490	B9284			
13779	A11491	D4286			
13780	A11492	B9285			
13781	A11493	B9286			
13782	A11494	B9287			
13783	A11495	D4287			
13784	A11496	D4288			
13785	A11497	D4289			
13786	A11498	B9288			
13787	A11499	B9289			
13788	A11500	B9290			
13789	C2080	D4290			
13790	A11501	B9291			
13791	A11502	B9292			
13792	A11503	B9293			
13793	C2081	D4291			
13794	C2082	D4292			
13795	A11504	B9294			
13796	A11505	D4293			
13797	C2083	D4294			
13798	C2084	B9295			
13799	C2085	D4295			
13800	A11506	B9296			
13801	A11507	B9297			
13802	C2086	D4296			
13803	A11508	B9298			
13804	A11509	B9299			
13805	A11510	B9300			
13806	C2087	D4297			
13807	A11511	B9301			
13808	A11512	B9302			
13809	A11513	D4298			
13810	A11514	B9303			
13811	A11515	B9304			
13812	A11516	B9305			
13813	A11517	B9306			
13814	A11518	D4299			
13815	C2088	D4300			
13816	A11519	B9307			
13817	A11520	B9308			
13818	A11521	B9309			
13819	A11522	B9310			
13820	A11523	B9311			
13821	A11524	B9312			
13822	A11526	B9313			
13823	C2089	D4302			
13824	C2090	D4303			
13825	A11527	B9314			
13826	A11528	B9315			
13827	A11529	B9316			
13828	A11530	D4304			
13829	A11531	D4305			
13830	C2091	B9317			
13831	A11532	B9318			
13832	A11533	B9319			
13833	A11534	D4306			
13834	A11535	B9320			
13835	C2092	D4307			
13836	A11536	B9321			
13837	A11537	B9322			
13838	C2093	D4308			
13839	A11538	D4309			
13840	A11539	D4310			
13841	A11540	D4311			
13842	C2094	D4312			
13843	A11541	D4313			
13844	C2095	D4314			
13845	A11542	B9323			
13846	C2096	B9324			
13847	A11543	B9325			
13848	A11544	B9326			
13849	A11545	D4315			
13850	A11546	D4316			
13851	C2097	D4317			
13852	A11547	B9327			
13853	A11548	D4318			
13854	A11549	B9328			
13855	A11550	D4319			
13856	A11551	B9329			
13857	C2098	D4320			
13858	A11552	D4321			
13859	A11553	B9330			
13860	A11554	B9331			
13861	A11555	D4322			
13862	A11556	D4323			
13863	A11557	B9332			
13864	C2099	D4324			
13865	A11558	B9333			
13866	A11559	B9334			
13867	A11560	B9335			
13868	A11561	B9336			
13869	A11563	B9338			
13870	C2100	D4325			
13871	A11564	B9339			
13872	A11565	B9340			
13873	A11566	B9341			
13874	A11567	B9342			
13875	A11568	B9343			
13876	A11569	B9344			
